id,name,email,twitter,group,area,chamber,start_date,end_date
1056,Jokinen Kalle,kalle.jokinen@eduskunta.fi,,National Coalition Party,Hämeen,Eduskunta,2009-09-09,2011-04-19
1053,Juurikkala Timo,,,Green Party,Uudenmaan,Eduskunta,2009-07-20,2011-04-19
930,Järvinen Heli,,,Green Party,Etelä-Savon,Eduskunta,2007-03-21,2011-04-19
1052,Jääskeläinen Pietari,pietari.jaaskelainen@eduskunta.fi,,The Finns Party,Uudenmaan,Eduskunta,2009-07-20,2011-04-19
772,Kaikkonen Antti,antti.kaikkonen@eduskunta.fi,,Finnish Centre Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
402,Kalli Timo,timo.kalli@eduskunta.fi,,Finnish Centre Party,Satakunnan,Eduskunta,2007-03-21,2011-04-19
459,Kallio Reijo,,,Social Democrats,Satakunnan,Eduskunta,2007-03-21,2011-04-19
166,Kalliomäki Antti,,,Social Democrats,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
417,Kallis Bjarne,,,Christian Democrats,Vaasan,Eduskunta,2007-03-21,2011-04-19
953,Kalmari Anne,anne.kalmari@eduskunta.fi,,Finnish Centre Party,Keski-Suomen,Eduskunta,2007-03-21,2011-04-19
964,Kaltiokumpu Oiva,,,Finnish Centre Party,Satakunnan,Eduskunta,2007-03-21,2011-04-19
170,Kanerva Ilkka,ilkka.kanerva@eduskunta.fi,,National Coalition Party,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
614,Kangas Matti,,,Left Alliance,Keski-Suomen,Eduskunta,2007-03-21,2011-04-19
175,Kankaanniemi Toimi,,,Christian Democrats,Keski-Suomen,Eduskunta,2007-03-21,2011-04-19
954,Kantola Ilkka,ilkka.kantola@eduskunta.fi,,Social Democrats,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
568,Karhu Saara,saara.karhu@eduskunta.fi,,Social Democrats,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
918,Karhuvaara Arja,,,National Coalition Party,Helsingin,Eduskunta,2007-03-21,2011-04-19
921,Karimäki Johanna,johanna.karimaki@eduskunta.fi,,Green Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
462,Karjula Kyösti,,,Finnish Centre Party,Oulun,Eduskunta,2007-03-21,2011-04-19
569,Karpela Tanja,,,Finnish Centre Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
969,Karvo Ulla,,,National Coalition Party,Lapin,Eduskunta,2007-03-21,2011-04-19
771,Kasvi Jyrki,,,Green Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
939,Katainen Elsi,elsi.katainen@eduskunta.fi,,Finnish Centre Party,Pohjois-Savon,Eduskunta,2007-03-21,2011-04-19
571,Katainen Jyrki,,,National Coalition Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
958,Kataja Sampsa,sampsa.kataja@eduskunta.fi,,National Coalition Party,Satakunnan,Eduskunta,2007-03-21,2011-04-19
950,Kaunisto Timo,,,Finnish Centre Party,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
781,Kauppila Matti,,,Left Alliance,Hämeen,Eduskunta,2007-03-21,2011-04-19
613,Kerola Inkeri,inkeri.kerola@eduskunta.fi,,Finnish Centre Party,Oulun,Eduskunta,2007-03-21,2011-04-19
791,Kiljunen Anneli,anneli.kiljunen@eduskunta.fi,,Social Democrats,Kymen,Eduskunta,2007-03-21,2011-04-19
464,Kiljunen Kimmo,,,Social Democrats,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
960,Kiuru Krista,krista.kiuru@eduskunta.fi,,Social Democrats,Satakunnan,Eduskunta,2007-03-21,2011-04-19
465,Kiviniemi Mari,,,Finnish Centre Party,Helsingin,Eduskunta,2007-03-21,2011-04-19
779,Kiviranta Esko,esko.kiviranta@eduskunta.fi,,Finnish Centre Party,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
574,Komi Katri,katri.komi@eduskunta.fi,,Finnish Centre Party,Etelä-Savon,Eduskunta,2007-03-21,2011-04-19
386,Korhonen Martti,martti.korhonen@eduskunta.fi,,Left Alliance,Oulun,Eduskunta,2007-03-21,2011-04-19
959,Korhonen Timo V.,timo.v.korhonen@eduskunta.fi,,Finnish Centre Party,Oulun,Eduskunta,2007-03-21,2011-04-19
403,Korkeaoja Juha,,,Finnish Centre Party,Satakunnan,Eduskunta,2007-03-21,2011-04-19
469,Koski Valto,,,Social Democrats,Kymen,Eduskunta,2007-03-21,2011-04-19
532,Koskinen Jari,,,National Coalition Party,Hämeen,Eduskunta,2007-03-21,2009-09-08
358,Koskinen Johannes,johannes.koskinen@eduskunta.fi,,Social Democrats,Hämeen,Eduskunta,2007-03-21,2011-04-19
471,Koskinen Marjaana,,,Social Democrats,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
473,Kuisma Risto,,,Social Democrats,Uudenmaan,Eduskunta,2010-07-13,2011-04-19
807,Kumpula-Natri Miapetra,,,Social Democrats,Vaasan,Eduskunta,2007-03-21,2011-04-19
444,Kuoppa Mikko,,,Left Alliance,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
927,Kuusisto Merja,merja.kuusisto@eduskunta.fi,,Social Democrats,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
963,Kyllönen Merja,,,Left Alliance,Oulun,Eduskunta,2007-03-21,2011-04-19
577,Kähkönen Lauri,,,Social Democrats,Pohjois-Karjalan,Eduskunta,2007-03-21,2011-04-19
578,Kärkkäinen Kari,,,Christian Democrats,Pohjois-Savon,Eduskunta,2007-03-21,2011-04-19
202,Kääriäinen Seppo,seppo.kaariainen@eduskunta.fi,,Finnish Centre Party,Pohjois-Savon,Eduskunta,2007-03-21,2011-04-19
407,Laakso Jaakko,,,Left Alliance,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
478,Lahtela Esa,,,Social Democrats,Pohjois-Karjalan,Eduskunta,2007-03-21,2011-04-19
370,Laitinen Reijo,,,Social Democrats,Keski-Suomen,Eduskunta,2007-03-21,2011-04-19
479,Lapintie Annika,annika.lapintie@eduskunta.fi,,Left Alliance,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
924,Larikka Jari,,,National Coalition Party,Kymen,Eduskunta,2007-03-21,2011-04-19
376,Laukkanen Markku,,,Finnish Centre Party,Kymen,Eduskunta,2007-03-21,2011-04-19
934,Lauslahti Sanna,sanna.lauslahti@eduskunta.fi,,National Coalition Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
847,Laxell Jouko,,,National Coalition Party,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
935,Lehti Eero,eero.lehti@eduskunta.fi,,National Coalition Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
581,Lehtomäki Paula,paula.lehtomaki@eduskunta.fi,,Finnish Centre Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
582,Leppä Jari,jari.leppa@eduskunta.fi,,Finnish Centre Party,Etelä-Savon,Eduskunta,2007-03-21,2011-04-19
480,Lindén Suvi,,,National Coalition Party,Oulun,Eduskunta,2007-03-21,2011-04-19
583,Lintilä Mika,mika.lintila@eduskunta.fi,,Finnish Centre Party,Vaasan,Eduskunta,2007-03-21,2011-04-19
915,Lipponen Päivi,paivi.lipponen@eduskunta.fi,,Social Democrats,Helsingin,Eduskunta,2007-03-21,2011-04-19
483,Manninen Hannes,,,Finnish Centre Party,Lapin,Eduskunta,2007-03-21,2011-04-19
775,Matikainen-Kallström Marjo,marjo.matikainen-kallstrom@eduskunta.fi,,National Coalition Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
944,Mieto Juha,,,Finnish Centre Party,Vaasan,Eduskunta,2007-03-21,2011-04-19
802,Mustajärvi Markus,markus.mustajarvi@eduskunta.fi,,Left Alliance,Lapin,Eduskunta,2007-03-21,2011-04-19
937,Mäkelä Jukka,,,National Coalition Party,Uudenmaan,Eduskunta,2007-03-21,2010-10-18
940,Mäkelä Outi,outi.makela@eduskunta.fi,,National Coalition Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
817,Mäkinen Tapani,tapani.makinen@eduskunta.fi,,National Coalition Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
973,Nauclér Elisabeth,elisabeth.naucler@eduskunta.fi,,Swedish Parliamentary Group,Ahvenanmaan maakunnan,Eduskunta,2007-03-21,2011-04-19
585,Nepponen Olli,,,National Coalition Party,Etelä-Savon,Eduskunta,2007-03-21,2011-04-19
223,Niinistö Sauli,,,National Coalition Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
956,Niinistö Ville,ville.niinisto@eduskunta.fi,,Green Party,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
224,Nordman Håkan,,,Swedish Parliamentary Group,Vaasan,Eduskunta,2007-03-21,2011-04-19
486,Nurmi Tuija,,,National Coalition Party,Hämeen,Eduskunta,2007-03-21,2011-04-19
769,Nylander Mikaela,mikaela.nylander@eduskunta.fi,,Swedish Parliamentary Group,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
943,Nylund Mats,mats.nylund@eduskunta.fi,,Swedish Parliamentary Group,Vaasan,Eduskunta,2007-03-21,2011-04-19
587,Oinonen Lauri,,,Finnish Centre Party,Keski-Suomen,Eduskunta,2007-03-21,2011-04-19
936,Oinonen Pentti,pentti.oinonen@eduskunta.fi,,The Finns Party,Pohjois-Savon,Eduskunta,2007-03-21,2011-04-19
971,Ojala-Niemelä Johanna,johanna.ojala-niemela@eduskunta.fi,,Social Democrats,Lapin,Eduskunta,2007-03-21,2011-04-19
588,Ojansuu-Kaunisto Kirsi,,,Green Party,Hämeen,Eduskunta,2007-03-21,2011-04-19
204,Ollila Heikki A.,,,National Coalition Party,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
947,Orpo Petteri,petteri.orpo@eduskunta.fi,,National Coalition Party,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
789,Paajanen Reijo,,,National Coalition Party,Kymen,Eduskunta,2007-03-21,2011-04-19
589,Paasio Heli,heli.paasio@eduskunta.fi,,Social Democrats,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
887,Paatero Sirpa,sirpa.paatero@eduskunta.fi,,Social Democrats,Kymen,Eduskunta,2007-03-21,2011-04-19
925,Pakkanen Markku,,,Finnish Centre Party,Kymen,Eduskunta,2007-03-21,2011-04-19
922,Palm Sari,sari.palm@eduskunta.fi,,Christian Democrats,Kymen,Eduskunta,2007-03-21,2011-04-19
811,Paloniemi Aila,aila.paloniemi@eduskunta.fi,,Finnish Centre Party,Keski-Suomen,Eduskunta,2007-03-21,2011-04-19
212,Pekkarinen Mauri,mauri.pekkarinen@eduskunta.fi,,Finnish Centre Party,Keski-Suomen,Eduskunta,2007-03-21,2011-04-19
955,Peltonen Tuula,tuula.peltonen@eduskunta.fi,,Social Democrats,Keski-Suomen,Eduskunta,2007-03-21,2011-04-19
785,Pentti Klaus,,,Finnish Centre Party,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
919,Perkiö Sanna,,,National Coalition Party,Helsingin,Eduskunta,2007-03-21,2011-04-19
951,Pihlajaniemi Petri,,,National Coalition Party,Vaasan,Eduskunta,2007-03-21,2011-04-19
1051,Piirainen Raimo,raimo.piirainen@eduskunta.fi,,Social Democrats,Oulun,Eduskunta,2009-07-20,2011-04-19
495,Puhjo Veijo,,,Left Alliance,Satakunnan,Eduskunta,2007-03-21,2011-04-19
240,Pulliainen Erkki,,,Green Party,Oulun,Eduskunta,2007-03-21,2011-04-19
946,Puumala Tuomo,tuomo.puumala@eduskunta.fi,,Finnish Centre Party,Vaasan,Eduskunta,2007-03-21,2011-04-19
801,Rajala Lyly,,,National Coalition Party,Oulun,Eduskunta,2007-03-21,2011-04-19
228,Rajamäki Kari,kari.rajamaki@eduskunta.fi,,Social Democrats,Pohjois-Savon,Eduskunta,2007-03-21,2011-04-19
592,Rantakangas Antti,antti.rantakangas@eduskunta.fi,,Finnish Centre Party,Oulun,Eduskunta,2007-03-21,2011-04-19
593,Rauhala Leena,leena.rauhala@eduskunta.fi,,Christian Democrats,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
594,Ravi Pekka,pekka.ravi@eduskunta.fi,,National Coalition Party,Pohjois-Karjalan,Eduskunta,2007-03-21,2011-04-19
541,Rehula Juha,juha.rehula@eduskunta.fi,,Finnish Centre Party,Hämeen,Eduskunta,2007-03-21,2011-04-19
796,Reijonen Eero,eero.reijonen@eduskunta.fi,,Finnish Centre Party,Pohjois-Karjalan,Eduskunta,2007-03-21,2011-04-19
809,Risikko Paula,paula.risikko@eduskunta.fi,,National Coalition Party,Vaasan,Eduskunta,2007-03-21,2011-04-19
375,Rossi Markku,markku.rossi@eduskunta.fi,,Finnish Centre Party,Pohjois-Savon,Eduskunta,2007-03-21,2011-04-19
920,Ruohonen-Lerner Pirkko,pirkko.ruohonen-lerner@eduskunta.fi,,The Finns Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
499,Räsänen Päivi,paivi.rasanen@eduskunta.fi,,Christian Democrats,Hämeen,Eduskunta,2007-03-21,2011-04-19
595,Rönni Tero,,,Social Democrats,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
253,Saarinen Matti,matti.saarinen@eduskunta.fi,,Social Democrats,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
515,Salo Mauri,,,Finnish Centre Party,Varsinais-Suomen,Eduskunta,2010-08-02,2011-04-19
596,Salo Petri,,,National Coalition Party,Vaasan,Eduskunta,2007-03-21,2011-04-19
259,Salolainen Pertti,pertti.salolainen@eduskunta.fi,,National Coalition Party,Helsingin,Eduskunta,2007-03-21,2011-04-19
762,Salovaara Pertti,,,Finnish Centre Party,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
612,Sarkomaa Sari,sari.sarkomaa@eduskunta.fi,,National Coalition Party,Helsingin,Eduskunta,2007-03-21,2011-04-19
261,Sasi Kimmo,kimmo.sasi@eduskunta.fi,,National Coalition Party,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
784,Satonen Arto,arto.satonen@eduskunta.fi,,National Coalition Party,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
965,Seurujärvi Janne,,,Finnish Centre Party,Lapin,Eduskunta,2007-03-21,2011-04-19
949,Sihto Paula,,,Finnish Centre Party,Vaasan,Eduskunta,2007-03-21,2011-04-19
600,Sinnemäki Anni,,,Green Party,Helsingin,Eduskunta,2007-03-21,2011-04-19
788,Sirnö Minna,,,Left Alliance,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
267,Skinnari Jouko,jouko.skinnari@eduskunta.fi,,Social Democrats,Hämeen,Eduskunta,2007-03-21,2011-04-19
767,Soini Timo,timo.soini@eduskunta.fi,,The Finns Party,Uudenmaan,Eduskunta,2007-03-21,2009-07-13
894,Sumuvuori Johanna,,,Green Party,Helsingin,Eduskunta,2007-03-21,2011-04-19
773,Särkiniemi Seppo,,,Finnish Centre Party,Uudenmaan,Eduskunta,2010-09-20,2011-04-19
311,Söderman Jacob,,,Social Democrats,Helsingin,Eduskunta,2007-09-12,2011-04-19
929,Tabermann Tommy,,,Social Democrats,Uudenmaan,Eduskunta,2007-03-21,2010-07-01
952,Taimela Katja,katja.taimela@eduskunta.fi,,Social Democrats,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
782,Taiveaho Satu,,,Social Democrats,Hämeen,Eduskunta,2007-03-21,2011-04-19
933,Tallqvist Tarja,,,Christian Democrats,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
278,Tennilä Esko-Juhani,,,Left Alliance,Lapin,Eduskunta,2007-03-21,2011-04-19
770,Thors Astrid,,,Swedish Parliamentary Group,Helsingin,Eduskunta,2007-03-21,2011-04-19
790,Tiilikainen Kimmo,kimmo.tiilikainen@eduskunta.fi,,Finnish Centre Party,Kymen,Eduskunta,2007-03-21,2011-04-19
602,Tiura Marja,,,National Coalition Party,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
505,Tiusanen Pentti,,,Left Alliance,Kymen,Eduskunta,2007-03-21,2011-04-19
932,Toivakka Lenita,lenita.toivakka@eduskunta.fi,,National Coalition Party,Etelä-Savon,Eduskunta,2007-03-21,2011-04-19
357,Tuomioja Erkki,erkki.tuomioja@eduskunta.fi,,Social Democrats,Helsingin,Eduskunta,2007-03-21,2011-04-19
846,Tynkkynen Oras,oras.tynkkynen@eduskunta.fi,,Green Party,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
800,Tölli Tapani,tapani.tolli@eduskunta.fi,,Finnish Centre Party,Oulun,Eduskunta,2007-03-21,2011-04-19
389,Ukkola Tuulikki,,,National Coalition Party,Oulun,Eduskunta,2007-03-21,2011-04-19
507,Uotila Kari,kari.uotila@eduskunta.fi,,Left Alliance,Uudenmaan,Eduskunta,2008-09-10,2011-04-19
808,Urpilainen Jutta,jutta.urpilainen@eduskunta.fi,,Social Democrats,Vaasan,Eduskunta,2007-03-21,2011-04-19
942,Uusipaavalniemi Markku,,,Finnish Centre Party,Uudenmaan,Eduskunta,2007-03-21,2010-11-11
942,Uusipaavalniemi Markku,,,The Finns Party,Uudenmaan,Eduskunta,2010-11-12,2011-04-19
605,Vahasalo Raija,raija.vahasalo@eduskunta.fi,,National Coalition Party,Uudenmaan,Eduskunta,2007-03-21,2011-04-19
604,Valpas Unto,,,Left Alliance,Oulun,Eduskunta,2007-03-21,2011-04-19
414,Vanhanen Matti,,,Finnish Centre Party,Uudenmaan,Eduskunta,2007-03-21,2010-09-19
766,Vapaavuori Jan,jan.vapaavuori@eduskunta.fi,,National Coalition Party,Helsingin,Eduskunta,2007-03-21,2011-04-19
962,Vehkaperä Mirja,mirja.vehkapera@eduskunta.fi,,Finnish Centre Party,Oulun,Eduskunta,2007-03-21,2011-04-19
508,Vehviläinen Anu,anu.vehvilainen@eduskunta.fi,,Finnish Centre Party,Pohjois-Karjalan,Eduskunta,2007-03-21,2011-04-19
928,Viitamies Pauliina,pauliina.viitamies@eduskunta.fi,,Social Democrats,Etelä-Savon,Eduskunta,2007-03-21,2011-04-19
511,Viitanen Pia,pia.viitanen@eduskunta.fi,,Social Democrats,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
968,Viljanen Ilkka,,,National Coalition Party,Hämeen,Eduskunta,2007-03-21,2011-04-19
607,Vilkuna Pekka,,,Finnish Centre Party,Oulun,Eduskunta,2007-03-21,2011-04-19
957,Virkkunen Henna,,,National Coalition Party,Keski-Suomen,Eduskunta,2007-03-21,2011-04-19
948,Virolainen Anne-Mari,anne-mari.virolainen@eduskunta.fi,,National Coalition Party,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
793,Virtanen Erkki,erkki.virtanen@eduskunta.fi,,Left Alliance,Pohjois-Savon,Eduskunta,2007-03-21,2011-04-19
512,Virtanen Pertti,pertti.virtanen@eduskunta.fi,,The Finns Party,Pirkanmaan,Eduskunta,2007-03-21,2011-04-19
608,Virén Lasse,,,National Coalition Party,Uudenmaan,Eduskunta,2010-10-19,2011-04-19
295,Vistbacka Raimo,,,The Finns Party,Vaasan,Eduskunta,2007-03-21,2011-04-19
961,Vuolanne Antti,,,Social Democrats,Satakunnan,Eduskunta,2007-03-21,2011-04-19
300,Väyrynen Paavo,,,Finnish Centre Party,Lapin,Eduskunta,2007-03-21,2011-04-19
794,Väätäinen Tuula,tuula.vaatainen@eduskunta.fi,,Social Democrats,Pohjois-Savon,Eduskunta,2007-03-21,2011-04-19
910,Wallin Stefan,stefan.wallin@eduskunta.fi,,Swedish Parliamentary Group,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
475,Wideroos Ulla-Maj,ulla-maj.wideroos@eduskunta.fi,,Swedish Parliamentary Group,Vaasan,Eduskunta,2007-03-21,2011-04-19
945,Yrttiaho Jyrki,jyrki.yrttiaho@eduskunta.fi,,Left Alliance,Varsinais-Suomen,Eduskunta,2007-03-21,2011-04-19
301,Zyskowicz Ben,ben.zyskowicz@eduskunta.fi,,National Coalition Party,Helsingin,Eduskunta,2007-03-21,2011-04-19
